Cultivo,Campaña,Provincia,Departamento,ID Provincia,ID Departamento,Rendimiento
Cebada,2018/19,BUENOS AIRES,GENERAL PUEYRREDON,6,357,5100
Cebada,2019/20,BUENOS AIRES,GENERAL PUEYRREDON,6,357,5800
Cebada,2020/21,BUENOS AIRES,GENERAL PUEYRREDON,6,357,6100
Cebada,2021/22,BUENOS AIRES,GENERAL PUEYRREDON,6,357,6000
Cebada,2022/23,BUENOS AIRES,GENERAL PUEYRREDON,6,357,3500
Cebada,2023/24,BUENOS AIRES,GENERAL PUEYRREDON,6,357,6500
Cebada,2024/25,BUENOS AIRES,GENERAL PUEYRREDON,6,357,4800
Cebada,2016/17,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,4700
Cebada,2017/18,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,4400
Cebada,2018/19,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,5200
Cebada,2019/20,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,5000
Cebada,2020/21,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,4800
Cebada,2021/22,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,4400
Cebada,2022/23,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,2000
Cebada,2023/24,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,5900
Cebada,2024/25,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,5600
Cebada,2016/17,BUENOS AIRES,GENERAL VIAMONTE,6,385,4300
Cebada,2017/18,BUENOS AIRES,GENERAL VIAMONTE,6,385,3800
Cebada,2018/19,BUENOS AIRES,GENERAL VIAMONTE,6,385,3800
Cebada,2019/20,BUENOS AIRES,GENERAL VIAMONTE,6,385,3450
Cebada,2020/21,BUENOS AIRES,GENERAL VIAMONTE,6,385,3800
Cebada,2021/22,BUENOS AIRES,GENERAL VIAMONTE,6,385,3450
Cebada,2022/23,BUENOS AIRES,GENERAL VIAMONTE,6,385,1700
Cebada,2023/24,BUENOS AIRES,GENERAL VIAMONTE,6,385,1900
Cebada,2024/25,BUENOS AIRES,GENERAL VIAMONTE,6,385,2420
Cebada,2016/17,BUENOS AIRES,GENERAL VILLEGAS,6,392,3800
Cebada,2017/18,BUENOS AIRES,GENERAL VILLEGAS,6,392,3600
Cebada,2018/19,BUENOS AIRES,GENERAL VILLEGAS,6,392,4400
Cebada,2019/20,BUENOS AIRES,GENERAL VILLEGAS,6,392,3300
Cebada,2020/21,BUENOS AIRES,GENERAL VILLEGAS,6,392,3300
Cebada,2021/22,BUENOS AIRES,GENERAL VILLEGAS,6,392,3000
Cebada,2022/23,BUENOS AIRES,GENERAL VILLEGAS,6,392,1800
Cebada,2023/24,BUENOS AIRES,GENERAL VILLEGAS,6,392,1600
Cebada,2024/25,BUENOS AIRES,GENERAL VILLEGAS,6,392,2330
Cebada,2016/17,BUENOS AIRES,GUAMINI,6,399,4300
Cebada,2017/18,BUENOS AIRES,GUAMINI,6,399,2800
Cebada,2018/19,BUENOS AIRES,GUAMINI,6,399,3200
Cebada,2019/20,BUENOS AIRES,GUAMINI,6,399,2200
Cebada,2020/21,BUENOS AIRES,GUAMINI,6,399,2850
Cebada,2021/22,BUENOS AIRES,GUAMINI,6,399,3300
Cebada,2022/23,BUENOS AIRES,GUAMINI,6,399,2700
Cebada,2023/24,BUENOS AIRES,GUAMINI,6,399,2800
Cebada,2024/25,BUENOS AIRES,GUAMINI,6,399,2700
Cebada,2016/17,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,4500
Cebada,2017/18,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,4800
Cebada,2018/19,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,4900
Cebada,2019/20,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,3500
Cebada,2020/21,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,5400
Cebada,2021/22,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,4700
Cebada,2022/23,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,4500
Cebada,2023/24,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,5500
Cebada,2024/25,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,5000
Cebada,2016/17,BUENOS AIRES,JUNIN,6,413,4900
Cebada,2017/18,BUENOS AIRES,JUNIN,6,413,4800
Cebada,2018/19,BUENOS AIRES,JUNIN,6,413,4800
Cebada,2019/20,BUENOS AIRES,JUNIN,6,413,4000
Cebada,2020/21,BUENOS AIRES,JUNIN,6,413,4000
Cebada,2021/22,BUENOS AIRES,JUNIN,6,413,3200
Cebada,2022/23,BUENOS AIRES,JUNIN,6,413,1600
Cebada,2023/24,BUENOS AIRES,JUNIN,6,413,4000
Cebada,2024/25,BUENOS AIRES,JUNIN,6,413,3400
Cebada,2016/17,BUENOS AIRES,LA PLATA,6,441,4200
Cebada,2017/18,BUENOS AIRES,LA PLATA,6,441,4400
Cebada,2018/19,BUENOS AIRES,LA PLATA,6,441,5200
Cebada,2019/20,BUENOS AIRES,LA PLATA,6,441,5000
Cebada,2020/21,BUENOS AIRES,LA PLATA,6,441,4800
Cebada,2016/17,BUENOS AIRES,LAPRIDA,6,448,4000
Cebada,2017/18,BUENOS AIRES,LAPRIDA,6,448,4400
Cebada,2018/19,BUENOS AIRES,LAPRIDA,6,448,4300
Cebada,2019/20,BUENOS AIRES,LAPRIDA,6,448,3900
Cebada,2020/21,BUENOS AIRES,LAPRIDA,6,448,4100
Cebada,2021/22,BUENOS AIRES,LAPRIDA,6,448,2800
Cebada,2022/23,BUENOS AIRES,LAPRIDA,6,448,3000
Cebada,2023/24,BUENOS AIRES,LAPRIDA,6,448,3500
Cebada,2024/25,BUENOS AIRES,LAPRIDA,6,448,3700
Cebada,2016/17,BUENOS AIRES,LAS FLORES,6,455,3400
Cebada,2017/18,BUENOS AIRES,LAS FLORES,6,455,3600
Cebada,2018/19,BUENOS AIRES,LAS FLORES,6,455,3998
Cebada,2019/20,BUENOS AIRES,LAS FLORES,6,455,4000
Cebada,2020/21,BUENOS AIRES,LAS FLORES,6,455,3800
Cebada,2021/22,BUENOS AIRES,LAS FLORES,6,455,3952
Cebada,2022/23,BUENOS AIRES,LAS FLORES,6,455,3359
Cebada,2023/24,BUENOS AIRES,LAS FLORES,6,455,3870
Cebada,2024/25,BUENOS AIRES,LAS FLORES,6,455,4060
Cebada,2016/17,BUENOS AIRES,LEANDRO N. ALEM,6,462,4300
Cebada,2017/18,BUENOS AIRES,LEANDRO N. ALEM,6,462,4000
Cebada,2018/19,BUENOS AIRES,LEANDRO N. ALEM,6,462,4200
Cebada,2019/20,BUENOS AIRES,LEANDRO N. ALEM,6,462,3700
Cebada,2020/21,BUENOS AIRES,LEANDRO N. ALEM,6,462,3650
Cebada,2021/22,BUENOS AIRES,LEANDRO N. ALEM,6,462,3400
Cebada,2022/23,BUENOS AIRES,LEANDRO N. ALEM,6,462,1600
Cebada,2023/24,BUENOS AIRES,LEANDRO N. ALEM,6,462,2000
Cebada,2024/25,BUENOS AIRES,LEANDRO N. ALEM,6,462,2500
Cebada,2024/25,BUENOS AIRES,LEZAMA,6,466,5800
Cebada,2016/17,BUENOS AIRES,LINCOLN,6,469,4100
Cebada,2017/18,BUENOS AIRES,LINCOLN,6,469,4000
Cebada,2018/19,BUENOS AIRES,LINCOLN,6,469,3900
Cebada,2019/20,BUENOS AIRES,LINCOLN,6,469,3500
Cebada,2020/21,BUENOS AIRES,LINCOLN,6,469,3500
Cebada,2021/22,BUENOS AIRES,LINCOLN,6,469,3350
Cebada,2022/23,BUENOS AIRES,LINCOLN,6,469,1750
Cebada,2023/24,BUENOS AIRES,LINCOLN,6,469,2000
Cebada,2024/25,BUENOS AIRES,LINCOLN,6,469,2360
Cebada,2016/17,BUENOS AIRES,LOBERIA,6,476,4200
Cebada,2017/18,BUENOS AIRES,LOBERIA,6,476,4600
Cebada,2018/19,BUENOS AIRES,LOBERIA,6,476,4700
Cebada,2019/20,BUENOS AIRES,LOBERIA,6,476,5700
Cebada,2020/21,BUENOS AIRES,LOBERIA,6,476,5900
Cebada,2021/22,BUENOS AIRES,LOBERIA,6,476,6000
Cebada,2022/23,BUENOS AIRES,LOBERIA,6,476,3000
Cebada,2023/24,BUENOS AIRES,LOBERIA,6,476,6000
Cebada,2024/25,BUENOS AIRES,LOBERIA,6,476,4400
Cebada,2016/17,BUENOS AIRES,LOBOS,6,483,3600
Cebada,2017/18,BUENOS AIRES,LOBOS,6,483,3700
Cebada,2018/19,BUENOS AIRES,LOBOS,6,483,4000
Cebada,2019/20,BUENOS AIRES,LOBOS,6,483,4000
Cebada,2020/21,BUENOS AIRES,LOBOS,6,483,4000
Cebada,2021/22,BUENOS AIRES,LOBOS,6,483,4160
Cebada,2022/23,BUENOS AIRES,LOBOS,6,483,3536
Cebada,2023/24,BUENOS AIRES,LOBOS,6,483,3972
Cebada,2024/25,BUENOS AIRES,LOBOS,6,483,4170
Cebada,2016/17,BUENOS AIRES,LUJAN,6,497,4500
Cebada,2017/18,BUENOS AIRES,LUJAN,6,497,4400
Cebada,2018/19,BUENOS AIRES,LUJAN,6,497,5500
Cebada,2019/20,BUENOS AIRES,LUJAN,6,497,5000
Cebada,2020/21,BUENOS AIRES,LUJAN,6,497,4800
Cebada,2021/22,BUENOS AIRES,LUJAN,6,497,4800
Cebada,2022/23,BUENOS AIRES,LUJAN,6,497,2000
Cebada,2023/24,BUENOS AIRES,LUJAN,6,497,5900
Cebada,2024/25,BUENOS AIRES,LUJAN,6,497,5700
Cebada,2016/17,BUENOS AIRES,MAGDALENA,6,505,4000
Cebada,2017/18,BUENOS AIRES,MAGDALENA,6,505,4400
Cebada,2018/19,BUENOS AIRES,MAGDALENA,6,505,4800
Cebada,2019/20,BUENOS AIRES,MAGDALENA,6,505,5000
Cebada,2020/21,BUENOS AIRES,MAGDALENA,6,505,4800
Cebada,2021/22,BUENOS AIRES,MAGDALENA,6,505,4800
Cebada,2022/23,BUENOS AIRES,MAGDALENA,6,505,2000
Cebada,2023/24,BUENOS AIRES,MAGDALENA,6,505,5800
Cebada,2024/25,BUENOS AIRES,MAGDALENA,6,505,5000
Cebada,2016/17,BUENOS AIRES,MAIPU,6,511,3200
Cebada,2017/18,BUENOS AIRES,MAIPU,6,511,4200
Cebada,2020/21,BUENOS AIRES,MAIPU,6,511,6500
Cebada,2021/22,BUENOS AIRES,MAIPU,6,511,5500
Cebada,2022/23,BUENOS AIRES,MAIPU,6,511,3500
Cebada,2023/24,BUENOS AIRES,MAIPU,6,511,6000
Cebada,2024/25,BUENOS AIRES,MAIPU,6,511,4800
Cebada,2016/17,BUENOS AIRES,MAR CHIQUITA,6,518,0
Cebada,2017/18,BUENOS AIRES,MAR CHIQUITA,6,518,4000
Cebada,2018/19,BUENOS AIRES,MAR CHIQUITA,6,518,5500
Cebada,2020/21,BUENOS AIRES,MAR CHIQUITA,6,518,6000
Cebada,2021/22,BUENOS AIRES,MAR CHIQUITA,6,518,5000
Cebada,2022/23,BUENOS AIRES,MAR CHIQUITA,6,518,3500
Cebada,2023/24,BUENOS AIRES,MAR CHIQUITA,6,518,6000
Cebada,2024/25,BUENOS AIRES,MAR CHIQUITA,6,518,4800
Cebada,2016/17,BUENOS AIRES,MARCOS PAZ,6,525,4400
Cebada,2017/18,BUENOS AIRES,MARCOS PAZ,6,525,4400
Cebada,2018/19,BUENOS AIRES,MARCOS PAZ,6,525,5200
Cebada,2019/20,BUENOS AIRES,MARCOS PAZ,6,525,5000
Cebada,2020/21,BUENOS AIRES,MARCOS PAZ,6,525,4800
Cebada,2021/22,BUENOS AIRES,MARCOS PAZ,6,525,4800
Cebada,2022/23,BUENOS AIRES,MARCOS PAZ,6,525,2000
Cebada,2023/24,BUENOS AIRES,MARCOS PAZ,6,525,5800
Cebada,2024/25,BUENOS AIRES,MARCOS PAZ,6,525,5700
Cebada,2016/17,BUENOS AIRES,MERCEDES,6,532,4000
Cebada,2017/18,BUENOS AIRES,MERCEDES,6,532,4000
Cebada,2018/19,BUENOS AIRES,MERCEDES,6,532,4900
Cebada,2020/21,BUENOS AIRES,MERCEDES,6,532,0
Cebada,2021/22,BUENOS AIRES,MERCEDES,6,532,5000
Cebada,2022/23,BUENOS AIRES,MERCEDES,6,532,1500
Cebada,2023/24,BUENOS AIRES,MERCEDES,6,532,3500
Cebada,2024/25,BUENOS AIRES,MERCEDES,6,532,4000
Cebada,2016/17,BUENOS AIRES,MONTE,6,547,3600
Cebada,2017/18,BUENOS AIRES,MONTE,6,547,3600
Cebada,2018/19,BUENOS AIRES,MONTE,6,547,3930
Cebada,2019/20,BUENOS AIRES,MONTE,6,547,3930
Cebada,2020/21,BUENOS AIRES,MONTE,6,547,3900
Cebada,2021/22,BUENOS AIRES,MONTE,6,547,4056
Cebada,2022/23,BUENOS AIRES,MONTE,6,547,3448
Cebada,2023/24,BUENOS AIRES,MONTE,6,547,3883
Cebada,2024/25,BUENOS AIRES,MONTE,6,547,4080
Cebada,2016/17,BUENOS AIRES,NAVARRO,6,574,3700
Cebada,2017/18,BUENOS AIRES,NAVARRO,6,574,3700
Cebada,2018/19,BUENOS AIRES,NAVARRO,6,574,4120
Cebada,2019/20,BUENOS AIRES,NAVARRO,6,574,4120
Cebada,2020/21,BUENOS AIRES,NAVARRO,6,574,4000
Cebada,2021/22,BUENOS AIRES,NAVARRO,6,574,4160
Cebada,2022/23,BUENOS AIRES,NAVARRO,6,574,3536
Cebada,2023/24,BUENOS AIRES,NAVARRO,6,574,4020
Cebada,2024/25,BUENOS AIRES,NAVARRO,6,574,4220
Cebada,2016/17,BUENOS AIRES,NECOCHEA,6,581,4000
Cebada,2017/18,BUENOS AIRES,NECOCHEA,6,581,4400
Cebada,2018/19,BUENOS AIRES,NECOCHEA,6,581,4300
Cebada,2019/20,BUENOS AIRES,NECOCHEA,6,581,3600
Cebada,2020/21,BUENOS AIRES,NECOCHEA,6,581,4500
Cebada,2021/22,BUENOS AIRES,NECOCHEA,6,581,3800
Cebada,2022/23,BUENOS AIRES,NECOCHEA,6,581,2900
Cebada,2023/24,BUENOS AIRES,NECOCHEA,6,581,4500
Cebada,2024/25,BUENOS AIRES,NECOCHEA,6,581,4100
Cebada,2016/17,BUENOS AIRES,OLAVARRIA,6,595,4500
Cebada,2017/18,BUENOS AIRES,OLAVARRIA,6,595,4800
Cebada,2018/19,BUENOS AIRES,OLAVARRIA,6,595,4900
Cebada,2019/20,BUENOS AIRES,OLAVARRIA,6,595,3500
Cebada,2020/21,BUENOS AIRES,OLAVARRIA,6,595,5400
Cebada,2021/22,BUENOS AIRES,OLAVARRIA,6,595,4500
Cebada,2022/23,BUENOS AIRES,OLAVARRIA,6,595,4500
Cebada,2023/24,BUENOS AIRES,OLAVARRIA,6,595,6000
Cebada,2024/25,BUENOS AIRES,OLAVARRIA,6,595,5000
Cebada,2016/17,BUENOS AIRES,PATAGONES,6,602,1700
Cebada,2017/18,BUENOS AIRES,PATAGONES,6,602,1500
Cebada,2018/19,BUENOS AIRES,PATAGONES,6,602,2300
Cebada,2019/20,BUENOS AIRES,PATAGONES,6,602,1500
Cebada,2020/21,BUENOS AIRES,PATAGONES,6,602,2000
Cebada,2021/22,BUENOS AIRES,PATAGONES,6,602,1000
Cebada,2022/23,BUENOS AIRES,PATAGONES,6,602,1800
Cebada,2023/24,BUENOS AIRES,PATAGONES,6,602,800
Cebada,2024/25,BUENOS AIRES,PATAGONES,6,602,1300
Cebada,2016/17,BUENOS AIRES,PEHUAJO,6,609,4500
Cebada,2017/18,BUENOS AIRES,PEHUAJO,6,609,3800
Cebada,2018/19,BUENOS AIRES,PEHUAJO,6,609,5100
Cebada,2019/20,BUENOS AIRES,PEHUAJO,6,609,2400
Cebada,2020/21,BUENOS AIRES,PEHUAJO,6,609,3500
Cebada,2021/22,BUENOS AIRES,PEHUAJO,6,609,5200
Cebada,2022/23,BUENOS AIRES,PEHUAJO,6,609,2800
Cebada,2023/24,BUENOS AIRES,PEHUAJO,6,609,1800
Cebada,2024/25,BUENOS AIRES,PEHUAJO,6,609,3200
Cebada,2016/17,BUENOS AIRES,PELLEGRINI,6,616,4000
Cebada,2017/18,BUENOS AIRES,PELLEGRINI,6,616,3200
Cebada,2018/19,BUENOS AIRES,PELLEGRINI,6,616,3300
Cebada,2019/20,BUENOS AIRES,PELLEGRINI,6,616,2200
Cebada,2020/21,BUENOS AIRES,PELLEGRINI,6,616,2720
Cebada,2021/22,BUENOS AIRES,PELLEGRINI,6,616,3300
Cebada,2022/23,BUENOS AIRES,PELLEGRINI,6,616,2800
Cebada,2023/24,BUENOS AIRES,PELLEGRINI,6,616,3000
Cebada,2024/25,BUENOS AIRES,PELLEGRINI,6,616,2600
Cebada,2016/17,BUENOS AIRES,PERGAMINO,6,623,4400
Cebada,2017/18,BUENOS AIRES,PERGAMINO,6,623,4200
Cebada,2018/19,BUENOS AIRES,PERGAMINO,6,623,4400
Cebada,2019/20,BUENOS AIRES,PERGAMINO,6,623,4100
Cebada,2020/21,BUENOS AIRES,PERGAMINO,6,623,3800
Cebada,2021/22,BUENOS AIRES,PERGAMINO,6,623,4900
Cebada,2022/23,BUENOS AIRES,PERGAMINO,6,623,2000
Cebada,2023/24,BUENOS AIRES,PERGAMINO,6,623,4700
Cebada,2024/25,BUENOS AIRES,PERGAMINO,6,623,4300
Cebada,2020/21,BUENOS AIRES,PILA,6,630,4800
Cebada,2021/22,BUENOS AIRES,PILA,6,630,4800
Cebada,2022/23,BUENOS AIRES,PILA,6,630,2600
Cebada,2023/24,BUENOS AIRES,PILA,6,630,5800
Cebada,2024/25,BUENOS AIRES,PILA,6,630,4000
Cebada,2016/17,BUENOS AIRES,PILAR,6,638,4500
Cebada,2017/18,BUENOS AIRES,PILAR,6,638,4400
Cebada,2018/19,BUENOS AIRES,PILAR,6,638,5200
Cebada,2019/20,BUENOS AIRES,PILAR,6,638,5000
Cebada,2020/21,BUENOS AIRES,PILAR,6,638,4800
Cebada,2022/23,BUENOS AIRES,PILAR,6,638,2000
Cebada,2023/24,BUENOS AIRES,PILAR,6,638,6000
Cebada,2024/25,BUENOS AIRES,PILAR,6,638,5700
Cebada,2016/17,BUENOS AIRES,PUAN,6,651,3800
Cebada,2017/18,BUENOS AIRES,PUAN,6,651,3700
Cebada,2018/19,BUENOS AIRES,PUAN,6,651,3500
Cebada,2019/20,BUENOS AIRES,PUAN,6,651,2100
Cebada,2020/21,BUENOS AIRES,PUAN,6,651,3500
Cebada,2021/22,BUENOS AIRES,PUAN,6,651,2200
Cebada,2022/23,BUENOS AIRES,PUAN,6,651,2700
Cebada,2023/24,BUENOS AIRES,PUAN,6,651,2500
Cebada,2024/25,BUENOS AIRES,PUAN,6,651,3000
Cebada,2016/17,BUENOS AIRES,PUNTA INDIO,6,655,4000
Cebada,2017/18,BUENOS AIRES,PUNTA INDIO,6,655,4400
Cebada,2018/19,BUENOS AIRES,PUNTA INDIO,6,655,4800
Cebada,2019/20,BUENOS AIRES,PUNTA INDIO,6,655,5000
Cebada,2020/21,BUENOS AIRES,PUNTA INDIO,6,655,4800
Cebada,2021/22,BUENOS AIRES,PUNTA INDIO,6,655,4400
Cebada,2022/23,BUENOS AIRES,PUNTA INDIO,6,655,2000
Cebada,2023/24,BUENOS AIRES,PUNTA INDIO,6,655,5500
Cebada,2024/25,BUENOS AIRES,PUNTA INDIO,6,655,5000
Cebada,2016/17,BUENOS AIRES,RAMALLO,6,665,4200
Cebada,2017/18,BUENOS AIRES,RAMALLO,6,665,4000
Cebada,2018/19,BUENOS AIRES,RAMALLO,6,665,4100
Cebada,2019/20,BUENOS AIRES,RAMALLO,6,665,3900
Cebada,2020/21,BUENOS AIRES,RAMALLO,6,665,3700
Cebada,2021/22,BUENOS AIRES,RAMALLO,6,665,0
Cebada,2022/23,BUENOS AIRES,RAMALLO,6,665,1899
Cebada,2023/24,BUENOS AIRES,RAMALLO,6,665,4500
Cebada,2024/25,BUENOS AIRES,RAMALLO,6,665,4200
Cebada,2016/17,BUENOS AIRES,RAUCH,6,672,3200
Cebada,2017/18,BUENOS AIRES,RAUCH,6,672,3500
Cebada,2018/19,BUENOS AIRES,RAUCH,6,672,4300
Cebada,2019/20,BUENOS AIRES,RAUCH,6,672,4200
Cebada,2020/21,BUENOS AIRES,RAUCH,6,672,4800
Cebada,2021/22,BUENOS AIRES,RAUCH,6,672,4800
Cebada,2022/23,BUENOS AIRES,RAUCH,6,672,2000
Cebada,2023/24,BUENOS AIRES,RAUCH,6,672,5200
Cebada,2024/25,BUENOS AIRES,RAUCH,6,672,4200
Cebada,2016/17,BUENOS AIRES,RIVADAVIA,6,679,0
Cebada,2017/18,BUENOS AIRES,RIVADAVIA,6,679,3900
Cebada,2018/19,BUENOS AIRES,RIVADAVIA,6,679,5100
Cebada,2019/20,BUENOS AIRES,RIVADAVIA,6,679,2600
Cebada,2020/21,BUENOS AIRES,RIVADAVIA,6,679,3900
Cebada,2021/22,BUENOS AIRES,RIVADAVIA,6,679,4600
Cebada,2022/23,BUENOS AIRES,RIVADAVIA,6,679,2200
Cebada,2023/24,BUENOS AIRES,RIVADAVIA,6,679,1600
Cebada,2024/25,BUENOS AIRES,RIVADAVIA,6,679,2800
Cebada,2016/17,BUENOS AIRES,ROJAS,6,686,5200
Cebada,2017/18,BUENOS AIRES,ROJAS,6,686,4800
Cebada,2018/19,BUENOS AIRES,ROJAS,6,686,4800
Cebada,2019/20,BUENOS AIRES,ROJAS,6,686,4500
Cebada,2020/21,BUENOS AIRES,ROJAS,6,686,3800
Cebada,2021/22,BUENOS AIRES,ROJAS,6,686,4200
Cebada,2022/23,BUENOS AIRES,ROJAS,6,686,1600
Cebada,2023/24,BUENOS AIRES,ROJAS,6,686,4500
Cebada,2024/25,BUENOS AIRES,ROJAS,6,686,3700
Cebada,2016/17,BUENOS AIRES,ROQUE PEREZ,6,693,3600
Cebada,2017/18,BUENOS AIRES,ROQUE PEREZ,6,693,3700
Cebada,2018/19,BUENOS AIRES,ROQUE PEREZ,6,693,3800
Cebada,2019/20,BUENOS AIRES,ROQUE PEREZ,6,693,3800
Cebada,2020/21,BUENOS AIRES,ROQUE PEREZ,6,693,4000
Cebada,2021/22,BUENOS AIRES,ROQUE PEREZ,6,693,4160
Cebada,2022/23,BUENOS AIRES,ROQUE PEREZ,6,693,3536
Cebada,2023/24,BUENOS AIRES,ROQUE PEREZ,6,693,3892
Cebada,2024/25,BUENOS AIRES,ROQUE PEREZ,6,693,4090
Cebada,2016/17,BUENOS AIRES,SAAVEDRA,6,700,3800
Cebada,2017/18,BUENOS AIRES,SAAVEDRA,6,700,3800
Cebada,2018/19,BUENOS AIRES,SAAVEDRA,6,700,3500
Cebada,2019/20,BUENOS AIRES,SAAVEDRA,6,700,2300
Cebada,2020/21,BUENOS AIRES,SAAVEDRA,6,700,3000
Cebada,2021/22,BUENOS AIRES,SAAVEDRA,6,700,2200
Cebada,2022/23,BUENOS AIRES,SAAVEDRA,6,700,3000
Cebada,2023/24,BUENOS AIRES,SAAVEDRA,6,700,2500
Cebada,2024/25,BUENOS AIRES,SAAVEDRA,6,700,3500
Cebada,2016/17,BUENOS AIRES,SALADILLO,6,707,3602
Cebada,2017/18,BUENOS AIRES,SALADILLO,6,707,3600
Cebada,2018/19,BUENOS AIRES,SALADILLO,6,707,4000
Cebada,2019/20,BUENOS AIRES,SALADILLO,6,707,4000
Cebada,2020/21,BUENOS AIRES,SALADILLO,6,707,3900
Cebada,2021/22,BUENOS AIRES,SALADILLO,6,707,4056
Cebada,2022/23,BUENOS AIRES,SALADILLO,6,707,3448
Cebada,2023/24,BUENOS AIRES,SALADILLO,6,707,3911
Cebada,2024/25,BUENOS AIRES,SALADILLO,6,707,4110
Cebada,2016/17,BUENOS AIRES,SALLIQUELO,6,721,3800
Cebada,2017/18,BUENOS AIRES,SALLIQUELO,6,721,2800
Cebada,2018/19,BUENOS AIRES,SALLIQUELO,6,721,3400
Cebada,2019/20,BUENOS AIRES,SALLIQUELO,6,721,2200
Cebada,2020/21,BUENOS AIRES,SALLIQUELO,6,721,2880
Cebada,2021/22,BUENOS AIRES,SALLIQUELO,6,721,3300
Cebada,2022/23,BUENOS AIRES,SALLIQUELO,6,721,2600
Cebada,2023/24,BUENOS AIRES,SALLIQUELO,6,721,2900
Cebada,2024/25,BUENOS AIRES,SALLIQUELO,6,721,2600
Cebada,2016/17,BUENOS AIRES,SALTO,6,714,4300
Cebada,2017/18,BUENOS AIRES,SALTO,6,714,4200
Cebada,2018/19,BUENOS AIRES,SALTO,6,714,4401
Cebada,2019/20,BUENOS AIRES,SALTO,6,714,4000
Cebada,2020/21,BUENOS AIRES,SALTO,6,714,3800
Cebada,2021/22,BUENOS AIRES,SALTO,6,714,4900
Cebada,2022/23,BUENOS AIRES,SALTO,6,714,2000
Cebada,2023/24,BUENOS AIRES,SALTO,6,714,4800
Cebada,2024/25,BUENOS AIRES,SALTO,6,714,4400
Cebada,2017/18,BUENOS AIRES,SAN ANDRES DE GILES,6,728,4500
Cebada,2018/19,BUENOS AIRES,SAN ANDRES DE GILES,6,728,4800
Cebada,2019/20,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3800
Cebada,2020/21,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3000
Cebada,2021/22,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3799
Cebada,2022/23,BUENOS AIRES,SAN ANDRES DE GILES,6,728,1601
Cebada,2023/24,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3500
Cebada,2024/25,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3000
Cebada,2016/17,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4200
Cebada,2017/18,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4000
Cebada,2018/19,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4200
Cebada,2019/20,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3800
Cebada,2020/21,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3700
Cebada,2021/22,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4700
Cebada,2022/23,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,1800
Cebada,2023/24,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4500
Cebada,2024/25,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4100
Cebada,2016/17,BUENOS AIRES,SAN CAYETANO,6,742,3400
Cebada,2017/18,BUENOS AIRES,SAN CAYETANO,6,742,4400
Cebada,2018/19,BUENOS AIRES,SAN CAYETANO,6,742,4300
Cebada,2019/20,BUENOS AIRES,SAN CAYETANO,6,742,3500
Cebada,2020/21,BUENOS AIRES,SAN CAYETANO,6,742,4500
Cebada,2021/22,BUENOS AIRES,SAN CAYETANO,6,742,3800
Cebada,2022/23,BUENOS AIRES,SAN CAYETANO,6,742,3200
Cebada,2023/24,BUENOS AIRES,SAN CAYETANO,6,742,4500
Cebada,2024/25,BUENOS AIRES,SAN CAYETANO,6,742,3900
Cebada,2016/17,BUENOS AIRES,SAN NICOLAS,6,763,4200
Cebada,2017/18,BUENOS AIRES,SAN NICOLAS,6,763,4000
Cebada,2018/19,BUENOS AIRES,SAN NICOLAS,6,763,4200
Cebada,2019/20,BUENOS AIRES,SAN NICOLAS,6,763,4000
Cebada,2020/21,BUENOS AIRES,SAN NICOLAS,6,763,3600
Cebada,2021/22,BUENOS AIRES,SAN NICOLAS,6,763,4802
Cebada,2022/23,BUENOS AIRES,SAN NICOLAS,6,763,1500
Cebada,2023/24,BUENOS AIRES,SAN NICOLAS,6,763,4300
Cebada,2024/25,BUENOS AIRES,SAN NICOLAS,6,763,4000
